variant,task,cell,gene,mean_beta,sd_beta,n_outer_fits
standardized,NR-AR,HA1E,FHL2,5.398467215324586e-05,0.0003460860439713476,100
standardized,NR-AR,HA1E,CRYZ,-1.4240483578794242e-05,0.00021519290284199302,100
standardized,NR-AR,HA1E,UBE2C,3.6419852842676984e-05,0.00020819006505563785,100
standardized,NR-AR,HA1E,RFX5,3.3527918835833183e-05,0.00019443789433259496,100
standardized,NR-AR,HA1E,ARNT2,1.2104060483384617e-05,0.00010835975124689111,100
standardized,NR-AR,HA1E,PYGL,7.916111753603166e-05,0.0005420359643683254,100
standardized,NR-AR,HA1E,POLD4,-1.2385308143158827e-05,0.00012478432809234454,100
standardized,NR-AR,HA1E,LYPLA1,7.154253620348202e-05,0.0004156602285999048,100
standardized,NR-AR,HA1E,ECD,-5.307865229201715e-05,0.0003165575291117109,100
standardized,NR-AR,HA1E,PTPRK,-0.00015784170464264787,0.0010834529272206663,100
standardized,NR-AR,HA1E,TIMELESS,7.628428340214719e-05,0.0005094592815523337,100
standardized,NR-AR,HA1E,STK10,1.703136327178689e-05,0.00013499380045662516,100
standardized,NR-AR,HA1E,TP53BP1,-0.00010469492856785273,0.0006833691386114835,100
standardized,NR-AR,HA1E,TCTA,8.183930139156074e-05,0.0006988086116313885,100
standardized,NR-AR,HA1E,PDHX,-4.487953945059353e-05,0.0002799779866915817,100
standardized,NR-AR,HA1E,KLHL21,-0.00016548600182130925,0.0012602611039435837,100
standardized,NR-AR,HA1E,COG2,0.0001252952905094927,0.001043246079441105,100
standardized,NR-AR,HA1E,DNM1L,0.00013903552683371261,0.0008924466809896635,100
standardized,NR-AR,HA1E,PTK2B,-6.071952791260523e-06,9.30916561349716e-05,100
standardized,NR-AR,HA1E,PAN2,-1.3966654341666046e-05,8.836929764480676e-05,100
standardized,NR-AR,HA1E,CCDC86,1.4330485016026948e-05,0.00017034289989989286,100
standardized,NR-AR,HA1E,TP53BP2,-8.253449640762772e-05,0.0006548576439636896,100
standardized,NR-AR,HA1E,SLC11A2,0.00011840286742316453,0.000796903065012521,100
standardized,NR-AR,HA1E,SPTLC2,-1.1105815201711583e-05,0.00015719318940361497,100
standardized,NR-AR,HA1E,KIF5C,-7.70499340330152e-05,0.0005223253040827664,100
standardized,NR-AR,HA1E,RB1,-6.916828269162167e-05,0.0004947255477185638,100
standardized,NR-AR,HA1E,TBP,-3.923630951135446e-05,0.0002557703340476942,100
standardized,NR-AR,HA1E,HAT1,-8.504251302544591e-05,0.00048667070481871297,100
standardized,NR-AR,HA1E,PAK4,0.00012208873258660245,0.0008789932240955103,100
standardized,NR-AR,HA1E,TIMP2,-6.914852427991044e-05,0.0004563460763859759,100
standardized,NR-AR,HA1E,RRP8,-3.7544855118593063e-06,0.00011483729701206117,100
standardized,NR-AR,HA1E,S100A4,1.2196408523458217e-05,0.00044062898321366113,100
standardized,NR-AR,HA1E,B4GAT1,-2.5482626571888457e-05,0.00030686966738687236,100
standardized,NR-AR,HA1E,ABCB6,5.647338468686802e-05,0.000590616991502621,100
standardized,NR-AR,HA1E,PMM2,8.549289027951265e-05,0.0007684062395290696,100
standardized,NR-AR,HA1E,MTFR1,7.624459859004357e-06,5.1146222895222185e-05,100
standardized,NR-AR,HA1E,RFC5,-0.00013043557836821569,0.000789122134792402,100
standardized,NR-AR,HA1E,CDK1,0.00010054486505976779,0.000696378400732323,100
standardized,NR-AR,HA1E,ST3GAL5,-1.147329813269936e-06,0.00019985833978298793,100
standardized,NR-AR,HA1E,MAPK9,3.676596700187154e-06,0.00020748387065343867,100
standardized,NR-AR,HA1E,TLE1,-5.248786927375913e-05,0.0004152474603401802,100
standardized,NR-AR,HA1E,PAFAH1B3,-0.0001549848410722803,0.0011591851788832484,100
standardized,NR-AR,HA1E,IL4R,7.008883864489154e-05,0.0005965598485647844,100
standardized,NR-AR,HA1E,NPRL2,4.187550329060004e-05,0.00037635714129056504,100
standardized,NR-AR,HA1E,CDH3,-4.396576277360443e-06,5.718872078410059e-05,100
standardized,NR-AR,HA1E,DRAP1,8.563632124367065e-05,0.0005773785602219413,100
standardized,NR-AR,HA1E,DFFA,3.901155722802319e-06,0.0003356694432631152,100
standardized,NR-AR,HA1E,EDEM1,-7.994546681047678e-05,0.0006163248217268937,100
standardized,NR-AR,HA1E,HS2ST1,4.156933593549198e-05,0.0002971575155405401,100
standardized,NR-AR,HA1E,KIAA0355,9.673363186718075e-05,0.0006216962721702152,100
standardized,NR-AR,HA1E,CNOT4,-0.00012973974784915107,0.0008588257156706651,100
standardized,NR-AR,HA1E,DMTF1,-3.5302087155362505e-05,0.0003638458475267073,100
standardized,NR-AR,HA1E,DCK,-4.9085338784646666e-05,0.00035539642386881544,100
standardized,NR-AR,HA1E,DYNLT3,0.0001122069829764742,0.0008878840382210692,100
standardized,NR-AR,HA1E,BAMBI,6.973552144471595e-05,0.00044092071141715064,100
standardized,NR-AR,HA1E,SLC35A1,7.025904772877759e-05,0.0005855341150596112,100
standardized,NR-AR,HA1E,NCK2,-4.573449441027104e-05,0.0003842223020613271,100
standardized,NR-AR,HA1E,ITGB1BP1,0.00011859623788235447,0.000786527040855516,100
standardized,NR-AR,HA1E,PPP2R5E,8.05124184742276e-05,0.0005512728170644985,100
standardized,NR-AR,HA1E,CEBPZ,7.59917330024409e-05,0.0008293804607987596,100
standardized,NR-AR,HA1E,TIMM17B,2.7850415762219902e-05,0.00017601343031784945,100
standardized,NR-AR,HA1E,UGDH,2.1461977186738834e-05,0.00022813955385328992,100
standardized,NR-AR,HA1E,MTF2,7.430937099043189e-05,0.0005104734892991962,100
standardized,NR-AR,HA1E,EZH2,-1.27607098181702e-05,0.00011357486787945162,100
standardized,NR-AR,HA1E,MYCBP,0.00010215911934925614,0.0006015109964845151,100
standardized,NR-AR,HA1E,DUSP14,4.943419188056561e-07,0.00029248230716824515,100
standardized,NR-AR,HA1E,SOCS2,-1.0831330069987323e-05,0.00020860290148952,100
standardized,NR-AR,HA1E,RPS6KA1,0.0002212634712120386,0.0015027916648070521,100
standardized,NR-AR,HA1E,APOE,-0.00016018429822490453,0.0010587708719174294,100
standardized,NR-AR,HA1E,HES1,-0.00024885312396728354,0.0016590893318583232,100
standardized,NR-AR,HA1E,PSMG1,0.00015184431837903211,0.001037645546854399,100
standardized,NR-AR,HA1E,SATB1,6.541136620425853e-05,0.000430825042233981,100
standardized,NR-AR,HA1E,DDB2,2.8465938026647933e-05,0.0002256132534880585,100
standardized,NR-AR,HA1E,CCNA2,-2.644844471770393e-05,0.00020354347406047258,100
standardized,NR-AR,HA1E,EML3,1.138499544183105e-05,0.00020683265326402848,100
standardized,NR-AR,HA1E,PRAF2,0.00010067874942515648,0.0007454648825862805,100
standardized,NR-AR,HA1E,SPR,-0.00012182265074125728,0.0008280548618225289,100
standardized,NR-AR,HA1E,EPN2,-9.824498233422203e-05,0.0006550704765137417,100
standardized,NR-AR,HA1E,MRPL19,0.00019248942526271855,0.0011704210262936919,100
standardized,NR-AR,HA1E,CEP57,-6.384235420652846e-05,0.0003841077473030177,100
standardized,NR-AR,HA1E,TRAPPC3,7.81390249189506e-05,0.0005607289331103647,100
standardized,NR-AR,HA1E,ZNF318,2.4252389911066688e-05,0.00014819579331200994,100
standardized,NR-AR,HA1E,STX4,5.8408795604134684e-05,0.00044090588858769204,100
standardized,NR-AR,HA1E,IPO13,-4.271254856032315e-05,0.0002507157151691511,100
standardized,NR-AR,HA1E,PCBD1,-7.08355311850725e-05,0.0005678966182632954,100
standardized,NR-AR,HA1E,MNAT1,-0.00010625091283155936,0.0007836570420267651,100
standardized,NR-AR,HA1E,AGL,0.0001307139017715619,0.0007899517779177327,100
standardized,NR-AR,HA1E,LOXL1,1.1198811640601864e-05,0.00011854920473082479,100
standardized,NR-AR,HA1E,NFIL3,0.00013615566971520563,0.0007685602430702012,100
standardized,NR-AR,HA1E,CSNK2A2,2.512592528547222e-05,0.0002484435048707527,100
standardized,NR-AR,HA1E,RAB4A,6.491897237845002e-05,0.00040685607745942406,100
standardized,NR-AR,HA1E,POLB,0.00013862665899261797,0.0008436702060257325,100
standardized,NR-AR,HA1E,IGF1R,-6.159223404539431e-05,0.0005610315078177799,100
standardized,NR-AR,HA1E,FGFR2,-4.409939834098564e-05,0.00033230864819088423,100
standardized,NR-AR,HA1E,MBNL2,-3.966938850459163e-05,0.0002598946797751611,100
standardized,NR-AR,HA1E,TATDN2,4.610047587398168e-05,0.00026671216421978643,100
standardized,NR-AR,HA1E,TRIM13,-3.8486146805012005e-05,0.0003704382097589739,100
standardized,NR-AR,HA1E,HMOX1,-0.00010231983897590204,0.0008984572252494177,100
standardized,NR-AR,HA1E,NUCB2,6.193078328525396e-05,0.0006492020522654635,100
standardized,NR-AR,HA1E,BCL2,5.3525420767048116e-05,0.0003523847790359315,100
standardized,NR-AR,HA1E,RFC2,3.3431230692131706e-06,4.939394124762879e-05,100
standardized,NR-AR,HA1E,FZD7,-3.234414913928288e-05,0.0003481934173958175,100
standardized,NR-AR,HA1E,PHKG2,5.191509556957254e-05,0.0008855368120287285,100
standardized,NR-AR,HA1E,GADD45A,-1.9662056415546414e-05,0.0002763914651125393,100
standardized,NR-AR,HA1E,LAMA3,-8.571101724642681e-05,0.0007024421840109126,100
standardized,NR-AR,HA1E,SKIV2L,8.175714487884236e-05,0.0005601101773493727,100
standardized,NR-AR,HA1E,BUB1B,-6.433514461576279e-05,0.0003750992776749864,100
standardized,NR-AR,HA1E,SLC25A13,0.00014104392920845507,0.001073047381746019,100
standardized,NR-AR,HA1E,SSBP2,2.1724788092241762e-05,0.0002574130664796973,100
standardized,NR-AR,HA1E,AKAP8,4.8327107595989166e-05,0.00034052768382364775,100
standardized,NR-AR,HA1E,PDIA5,0.00013825513500798542,0.0007982973533277839,100
standardized,NR-AR,HA1E,RAB11FIP2,3.251389059787995e-05,0.00018175318772137658,100
standardized,NR-AR,HA1E,RAB21,5.5202444467834924e-05,0.0003962827698981124,100
standardized,NR-AR,HA1E,LYRM1,1.8505718077262294e-05,0.00024773478539679176,100
standardized,NR-AR,HA1E,RAP1GAP,-0.0001075906422140431,0.00076979023332677,100
standardized,NR-AR,HA1E,TCEA2,-3.57250887119425e-05,0.00021025602186241246,100
standardized,NR-AR,HA1E,NFKBIE,-4.482043703963592e-05,0.0003085640213929006,100
standardized,NR-AR,HA1E,MRPL12,3.200744346783783e-05,0.0002061419952095896,100
standardized,NR-AR,HA1E,ATF6,-0.00010058741497583502,0.0007866617112406764,100
standardized,NR-AR,HA1E,CEBPD,0.0002040070479844801,0.0013098358619400238,100
standardized,NR-AR,HA1E,GNB5,-2.936459897255855e-05,0.00024572947918915405,100
standardized,NR-AR,HA1E,DUSP4,-0.0001451811946096405,0.000983345220104644,100
standardized,NR-AR,HA1E,CEBPA,3.152057644973985e-05,0.0002351481448330722,100
standardized,NR-AR,HA1E,WASF3,-6.43250311844872e-05,0.0005423585191520922,100
standardized,NR-AR,HA1E,PRKX,-0.00011617744536910028,0.0007616090019319586,100
standardized,NR-AR,HA1E,SLC5A6,2.3363434915927518e-05,0.00012723871433037196,100
standardized,NR-AR,HA1E,MAP3K4,-8.759961167634712e-05,0.0008077515953786155,100
standardized,NR-AR,HA1E,AURKA,-6.535075423914156e-05,0.0004433009145718962,100
standardized,NR-AR,HA1E,CCNH,-2.270736348656557e-05,0.00017487371744932966,100
standardized,NR-AR,HA1E,TESK1,3.192138791947679e-05,0.00024801588063450616,100
standardized,NR-AR,HA1E,CDC45,7.044100883249436e-05,0.0005867410559774695,100
standardized,NR-AR,HA1E,FOXO3,4.0815555952414315e-05,0.0002465659602776307,100
standardized,NR-AR,HA1E,ENOSF1,5.328045281120712e-05,0.00034742004867586144,100
standardized,NR-AR,HA1E,IFNAR1,-3.740413419350784e-05,0.00023475975913944,100
standardized,NR-AR,HA1E,CDK2,-4.218777251527856e-05,0.00024424917150836056,100
standardized,NR-AR,HA1E,ELOVL6,-8.432133333791351e-05,0.0005507467854732962,100
standardized,NR-AR,HA1E,PMAIP1,-8.535081117209034e-05,0.0006312673917390286,100
standardized,NR-AR,HA1E,PIK3C3,5.2249092232256636e-05,0.0004514281407325747,100
standardized,NR-AR,HA1E,CREB1,0.00016357526535820482,0.001086653656089043,100
standardized,NR-AR,HA1E,PIK3CA,-0.00011694916719656293,0.0007751325113649427,100
standardized,NR-AR,HA1E,GSTM2,0.00011442963913307653,0.0008307508005387683,100
standardized,NR-AR,HA1E,FOSL1,-0.0001144508944018675,0.0007061510752721373,100
standardized,NR-AR,HA1E,FZD1,1.1790645790148056e-05,0.00016918192306846085,100
standardized,NR-AR,HA1E,PLA2G15,2.172361302682373e-05,0.00025210580739679127,100
standardized,NR-AR,HA1E,SNCA,2.8262927124128932e-05,0.0002307816089486629,100
standardized,NR-AR,HA1E,MMP1,0.00016916949986218907,0.0011626624194224398,100
standardized,NR-AR,HA1E,PIK3C2B,5.613017997717496e-05,0.00037605639372298964,100
standardized,NR-AR,HA1E,CD44,8.557119024689715e-05,0.0005302712340851155,100
standardized,NR-AR,HA1E,DPH2,-1.3471152354355303e-05,0.00016468690114393463,100
standardized,NR-AR,HA1E,PPIC,6.986172038913777e-05,0.0005357109591597067,100
standardized,NR-AR,HA1E,BRCA1,-1.1897967273293473e-05,9.588122497038801e-05,100
standardized,NR-AR,HA1E,ST6GALNAC2,-4.8349109495969604e-05,0.0004909148336369376,100
standardized,NR-AR,HA1E,IKBKE,0.00017825391737808825,0.0011748387340467764,100
standardized,NR-AR,HA1E,FGFR4,-3.6688369366761696e-05,0.0002005204308648258,100
standardized,NR-AR,HA1E,SLC25A14,-1.448014731952245e-06,0.0001552641420510971,100
standardized,NR-AR,HA1E,CGRRF1,-9.49177808634336e-05,0.0007128485242048225,100
standardized,NR-AR,HA1E,CCDC85B,7.749715668088462e-05,0.00042488075992242965,100
standardized,NR-AR,HA1E,ACD,5.01526490780973e-05,0.0003723518285546142,100
standardized,NR-AR,HA1E,TFAP2A,7.644370890514159e-05,0.0007455997605367088,100
standardized,NR-AR,HA1E,SHB,3.8788536370730195e-05,0.0006062476162010198,100
standardized,NR-AR,HA1E,CCP110,-1.8682168916984463e-05,0.00019760445127383483,100
standardized,NR-AR,HA1E,KCNK1,8.939232390224364e-05,0.0007528692638336644,100
standardized,NR-AR,HA1E,CDC25A,3.92107341917227e-05,0.0004756372670437559,100
standardized,NR-AR,HA1E,KIAA0753,-4.542746023461366e-05,0.0002919567645681653,100
standardized,NR-AR,HA1E,NCK1,-1.8780295978161935e-05,0.0003973479071883265,100
standardized,NR-AR,HA1E,STX1A,-0.00015872722891835077,0.0012046426910772806,100
standardized,NR-AR,HA1E,PTGS2,3.731997348838258e-05,0.0005869827128929542,100
standardized,NR-AR,HA1E,MAP2K5,6.334803130355505e-05,0.00035683043092085226,100
standardized,NR-AR,HA1E,C2CD2L,7.472647214560468e-05,0.0005468287636569682,100
standardized,NR-AR,HA1E,USP6NL,0.00010740645081776864,0.0006616414944019684,100
standardized,NR-AR,HA1E,FAS,-7.371162725721827e-05,0.0005394002507627432,100
standardized,NR-AR,HA1E,PPOX,-3.7251051664894564e-05,0.00020697536128862532,100
standardized,NR-AR,HA1E,TMEM5,-7.563348524753165e-05,0.0005189940431510193,100
standardized,NR-AR,HA1E,CLPX,-3.2534201236165505e-05,0.00021161400089323603,100
standardized,NR-AR,HA1E,ZW10,-4.141386015308682e-05,0.0003119479289929569,100
standardized,NR-AR,HA1E,MELK,0.00018267709432939538,0.001270830710131862,100
standardized,NR-AR,HA1E,CCNF,5.4904502513678016e-05,0.0003858143002800449,100
standardized,NR-AR,HA1E,RAD9A,-1.0859972589973262e-05,7.237119342860053e-05,100
standardized,NR-AR,HA1E,TCFL5,-9.46705081573529e-05,0.0007856717806568096,100
standardized,NR-AR,HA1E,ZNF274,3.532429543899005e-05,0.0003015353995459809,100
standardized,NR-AR,HA1E,ICAM3,0.00022561666626010854,0.0015339340673469724,100
standardized,NR-AR,HA1E,DDX10,-6.502466739443631e-05,0.0003772190838167601,100
standardized,NR-AR,HA1E,TRAPPC6A,9.497764488661708e-05,0.0005769197842894978,100
standardized,NR-AR,HA1E,CDK5R1,0.00014496610795673067,0.0009107446167650246,100
standardized,NR-AR,HA1E,ATF5,-7.068151062156166e-06,0.0001612059423062855,100
standardized,NR-AR,HA1E,STAT5B,3.088150429560912e-05,0.0002093105812201981,100
standardized,NR-AR,HA1E,CCNE2,-5.762116342996603e-05,0.0003751283545814266,100
standardized,NR-AR,HA1E,LSM6,-3.609434574209234e-05,0.00020565560259498786,100
standardized,NR-AR,HA1E,IKZF1,-5.6638408109711493e-05,0.0004270294457489407,100
standardized,NR-AR,HA1E,CENPE,3.4001943460023324e-05,0.00019877521109042272,100
standardized,NR-AR,HA1E,KIT,-6.481998696857636e-05,0.00037047875237265846,100
standardized,NR-AR,HA1E,ITGAE,4.026206697687436e-05,0.00046034878005158264,100
standardized,NR-AR,HA1E,IL1B,0.00017606468446014096,0.0012262481325510154,100
standardized,NR-AR,HA1E,ORC1,-4.660453328458942e-06,0.0002592831301185415,100
standardized,NR-AR,HA1E,MAMLD1,-8.888022195276609e-05,0.0007079173721143151,100
standardized,NR-AR,HA1E,SGCB,5.661683928179223e-05,0.00031587607064415674,100
standardized,NR-AR,HA1E,MOK,-0.00017836936492152925,0.001162624464126591,100
standardized,NR-AR,HA1E,CD40,2.2823898823917626e-05,0.00017728952652610995,100
standardized,NR-AR,HA1E,PEX11A,4.488173978453764e-05,0.0003301686656477838,100
standardized,NR-AR,HA1E,CLTB,-0.00010539958442337715,0.0006248816743600169,100
standardized,NR-AR,HA1E,CD58,0.00017528084356580316,0.0012450527802244226,100
standardized,NR-AR,HA1E,PLS1,-5.3142172088159675e-05,0.0003448437752444688,100
standardized,NR-AR,HA1E,PCMT1,0.00017174247022965335,0.0011320399545108719,100
standardized,NR-AR,HA1E,RELB,6.236817232153758e-05,0.00042734991760332914,100
standardized,NR-AR,HA1E,GNA15,7.353166967098465e-05,0.0007039288260652963,100
standardized,NR-AR,HA1E,INPP4B,-6.59992648374645e-05,0.0004678078727564066,100
standardized,NR-AR,HA1E,CBR3,-2.1828931423716467e-05,0.00015650383707827475,100
standardized,NR-AR,HA1E,CHEK1,-9.139086542247861e-05,0.0005409765119850639,100
standardized,NR-AR,HA1E,SMAD3,7.524530212831526e-05,0.000475167312091178,100
standardized,NR-AR,HA1E,DAG1,1.5663511408264534e-05,8.533785365381485e-05,100
standardized,NR-AR,HA1E,PHKA1,8.484532970751816e-05,0.0005257116511621934,100
standardized,NR-AR,HA1E,FOXO4,-5.9728114681914764e-05,0.000459302545167669,100
standardized,NR-AR,HA1E,PIGB,2.2781475572295592e-05,0.0003027651780082422,100
standardized,NR-AR,HA1E,PDGFA,6.8480706480016085e-06,7.519550403501819e-05,100
standardized,NR-AR,HA1E,CASP10,-3.332363184580886e-05,0.00033056120418239386,100
standardized,NR-AR,HA1E,GHR,5.930142815512061e-05,0.0004433403702558598,100
standardized,NR-AR,HA1E,C5,2.1580269917794645e-05,0.0002036552047835643,100
standardized,NR-AR,HA1E,BTK,-1.689202315148718e-05,0.00015457085919139994,100
standardized,NR-AR,HA1E,RPP38,2.6191549593190294e-05,0.0003394743520958356,100
standardized,NR-AR,HA1E,SNX7,-2.1243004849629714e-05,0.0001472400153367519,100
standardized,NR-AR,HA1E,NOS3,-6.668418426215507e-05,0.0004780234649149953,100
standardized,NR-AR,HA1E,SCYL3,3.437788131208809e-05,0.0004090228448947595,100
standardized,NR-AR,HA1E,ALAS1,0.00010528843541466352,0.0008639138538721428,100
standardized,NR-AR,HA1E,SYNGR3,0.00010685852872327806,0.0009356879261738599,100
standardized,NR-AR,HA1E,BPHL,-3.307385747105836e-05,0.00017531814209551723,100
standardized,NR-AR,HA1E,POLG2,0.000117205455812995,0.0007053965020280103,100
standardized,NR-AR,HA1E,NOLC1,4.5453437118202196e-05,0.0004101730250094473,100
standardized,NR-AR,HA1E,NFATC4,-8.915044953032721e-05,0.0005270652014131329,100
standardized,NR-AR,HA1E,CCNA1,2.605046277376057e-06,9.366843297206632e-05,100
standardized,NR-AR,HA1E,POLE2,1.607464547567112e-05,8.752550951090764e-05,100
standardized,NR-AR,HA1E,DNAJA3,-0.00018619019033708749,0.0011805794389241361,100
standardized,NR-AR,HA1E,FOXJ3,-0.0001918199344079879,0.001213853478653617,100
standardized,NR-AR,HA1E,RNH1,8.97891186476387e-05,0.0005795319489476774,100
standardized,NR-AR,HA1E,RAD51C,0.0001739635105277645,0.001236954621499678,100
standardized,NR-AR,HA1E,EPHA3,-2.5389986165041704e-05,0.00014467620603984162,100
standardized,NR-AR,HA1E,PRKCH,9.523314500994826e-05,0.0008079096236773111,100
standardized,NR-AR,HA1E,FUT1,-2.1362838081883687e-05,0.0001289803291300378,100
standardized,NR-AR,HA1E,ADRB2,-5.6252059100592756e-05,0.0003288814971564,100
standardized,NR-AR,HA1E,GABPB1,-0.0001420112307792435,0.0011531292631075387,100
standardized,NR-AR,HA1E,EGF,-0.0001479344158437154,0.0010840714083794893,100
standardized,NR-AR,HA1E,KIF14,-2.083689938430261e-05,0.00013551414469079257,100
standardized,NR-AR,HA1E,ETV1,-3.770202094941253e-05,0.00023167277614266014,100
standardized,NR-AR,HA1E,CSNK1A1,-6.888888606253333e-05,0.0005138803980873896,100
standardized,NR-AR,HA1E,MAP4K4,7.5317314085564e-05,0.0004192665485187899,100
standardized,NR-AR,HA1E,GLRX,-7.685764986750014e-05,0.0005086714187588385,100
standardized,NR-AR,HA1E,PTPN6,-3.431586825545419e-05,0.0002370894106622672,100
standardized,NR-AR,HA1E,CPSF4,-8.428334935915611e-05,0.0006758285638812861,100
standardized,NR-AR,HA1E,LPAR2,-4.276243372062472e-05,0.0006044800716442985,100
standardized,NR-AR,HA1E,DFFB,-8.03184607029139e-05,0.0004722486020993891,100
standardized,NR-AR,HA1E,SLC35A3,0.00019562961103436368,0.0012659515979455843,100
standardized,NR-AR,HA1E,HDAC6,-3.3484526259329415e-05,0.0004879137290386684,100
standardized,NR-AR,HA1E,GLI2,-5.392499021086004e-05,0.0004991460142102354,100
standardized,NR-AR,HA1E,CDKN2A,-0.00021053465202577128,0.001292373596933697,100
