analysis,task,cell,ik,gene_set,es,nes,nominal_p,leading_edge_size,gene_set_size_measured,ranked_gene_count,leading_edge_genes,drug_name,context,mean_B,directionally_stable_positive,abs_nes,bh_q_within_task_pathway
paired_24h_20x5,SR-MMP,MCF7,YEEZWCHGZNKEEK,KRAS Signaling Dn,0.737056140569616,1.2387565521890553,0.2291497975708502,1,4,978,C5,zafirlukast,MCF7 x 24 h,,False,1.2387565521890553,0.553416211845563
paired_24h_20x5,SR-MMP,MCF7,YEEZWCHGZNKEEK,Pancreas Beta Cells,-0.7707267144319365,-1.0280223798717596,0.459874114870181,1,1,978,STXBP1,zafirlukast,MCF7 x 24 h,,False,1.0280223798717596,0.9612015533780829
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,TNF-alpha Signaling via NF-kB,-0.5219644349637149,-1.450441461807563,0.038393800634026067,8,38,978,SLC2A6;SMAD3;NFKBIA;TIPARP;DUSP4;SQSTM1;CXCL2;RELB,tolfenamic-acid,MCF7 x 24 h,,False,1.450441461807563,0.1353381472349419
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Hypoxia,0.3194853046150682,0.9204045366707603,0.5781357882623706,9,41,978,ZFP36;SLC37A4;BCL2;JUN;PFKL;MIF;ETS1;FOS;HK1,tolfenamic-acid,MCF7 x 24 h,,False,0.9204045366707603,0.7690296806131532
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Cholesterol Homeostasis,-0.4809622105930307,-1.1239323655986775,0.31236363636363634,7,17,978,PLSCR1;ALDOC;GNAI1;TRIB3;GSTM2;PPARG;HMGCS1,tolfenamic-acid,MCF7 x 24 h,,False,1.1239323655986775,0.7146546499064484
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Mitotic Spindle,-0.4204294913157783,-1.1096933234350819,0.30866141732283464,7,30,978,ARHGEF2;CDK1;SMC1A;NCK1;SPTAN1;NUSAP1;RASA1,tolfenamic-acid,MCF7 x 24 h,,False,1.1096933234350819,0.9158335542009012
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Wnt-beta Catenin Signaling,-0.6087033350269389,-1.2240361666202457,0.23678247734138974,5,9,978,FZD1;HDAC2;CSNK1E;GNAI1;PPARD,tolfenamic-acid,MCF7 x 24 h,,False,1.2240361666202457,0.7691372426597439
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,TGF-beta Signaling,-0.4972212436394558,-0.9450975870121521,0.5540260230058458,4,7,978,RHOA;SERPINE1;RAB31;SMAD3,tolfenamic-acid,MCF7 x 24 h,,False,0.9450975870121521,0.9269658750649586
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,IL-6/JAK/STAT3 Signaling,0.645572409127036,1.4231819393179415,0.09291166848418757,4,12,978,IL4R;FAS;JUN;PTPN1,tolfenamic-acid,MCF7 x 24 h,,False,1.4231819393179415,0.720908193870473
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,DNA Repair,0.28136822482048734,0.7269092039859912,0.8591613491340018,7,23,978,CANT1;DDB2;LIG1;HPRT1;PCNA;RFC2;RNMT,tolfenamic-acid,MCF7 x 24 h,,False,0.7269092039859912,0.9040429121484646
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,G2-M Checkpoint,-0.463086354026911,-1.327338300386422,0.0863197794624397,10,45,978,MNAT1;CDK1;STMN1;SMC1A;RPA2;HIF1A;SMAD3;NUSAP1;CDC45;MTF2,tolfenamic-acid,MCF7 x 24 h,,False,1.327338300386422,0.3309546051153496
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Apoptosis,-0.33376741265474885,-0.9331226795427687,0.5634837355718783,5,40,978,CASP3;BID;SPTAN1;ERBB2;SQSTM1,tolfenamic-acid,MCF7 x 24 h,,False,0.9331226795427687,0.7866456110458895
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Notch Signaling,-0.6203471651112676,-1.1758627950108547,0.29884622659353133,1,7,978,PPARD,tolfenamic-acid,MCF7 x 24 h,,False,1.1758627950108547,0.7348138577081482
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Adipogenesis,0.6210667930060937,1.6137035550289873,0.01933453237410072,8,25,978,MYLK;HADH;ECH1;GADD45A;PFKL;DHRS7;ETFB;ACLY,tolfenamic-acid,MCF7 x 24 h,,False,1.6137035550289873,0.6073846153846153
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Estrogen Response Early,0.3202285433356159,0.8558990167675864,0.6847457627118644,5,29,978,FKBP4;BCL2;CANT1;FOS;CCND1,tolfenamic-acid,MCF7 x 24 h,,False,0.8558990167675864,0.9368717007114987
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Estrogen Response Late,0.5719236437162705,1.5995072182413856,0.014322014322014322,11,34,978,ZFP36;LSR;FKBP4;BCL2;FOS;MEST;ETFB;CCND1;GPER1;HPRT1;HOMER2,tolfenamic-acid,MCF7 x 24 h,,False,1.5995072182413856,0.31744587085648596
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Androgen Response,-0.27195855639565497,-0.6563048280923368,0.9215792320173066,7,19,978,TMEM50A;SPDEF;RRP12;MAP7;APPBP2;INSIG1;HMGCS1,tolfenamic-acid,MCF7 x 24 h,,False,0.6563048280923368,0.9558595781734878
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Myogenesis,0.5684912548440236,1.3882316470553744,0.10777109775105767,2,18,978,MYLK;FOXO4,tolfenamic-acid,MCF7 x 24 h,,False,1.3882316470553744,0.8514152032382682
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Protein Secretion,0.21961394057206962,0.49221477506601663,0.9877649115140922,3,13,978,IGF2R;DNM1L;ADAM10,tolfenamic-acid,MCF7 x 24 h,,False,0.49221477506601663,0.9979035639412999
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Interferon Alpha Response,0.48336935711145923,0.9622779551041212,0.5223598572328364,3,8,978,IL4R;PSME2;UBE2L6,tolfenamic-acid,MCF7 x 24 h,,False,0.9622779551041212,0.7271146936000776
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Interferon Gamma Response,-0.2999032484190703,-0.8123049743586035,0.7673223462697147,7,33,978,HERC6;NCOA3;HIF1A;CASP3;ST3GAL5;NFKBIA;PSMB10,tolfenamic-acid,MCF7 x 24 h,,False,0.8123049743586035,0.832249621723306
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Apical Junction,0.40122801963860216,1.0688631026454012,0.363324960036538,6,29,978,HADH;CTNND1;GRB7;PTPRC;SHC1;RSU1,tolfenamic-acid,MCF7 x 24 h,,False,1.0688631026454012,0.9521203369680024
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Apical Surface,0.32038567608243884,0.5932671906300749,0.9068376068376068,3,6,978,GATA3;ADAM10;BRCA1,tolfenamic-acid,MCF7 x 24 h,,False,0.5932671906300749,0.9444335068136686
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Hedgehog Signaling,-0.6592032408784798,-1.1538553356878123,0.33262052877138415,2,5,978,ADGRG1;RASA1,tolfenamic-acid,MCF7 x 24 h,,False,1.1538553356878123,0.9833880959357081
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Complement,-0.23962412083357204,-0.6353440830292382,0.9621669626998224,7,30,978,CTSD;CALM3;PLA2G4A;CTSL;CBLB;CASP3;GNAI2,tolfenamic-acid,MCF7 x 24 h,,False,0.6353440830292382,0.9982137540934803
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Unfolded Protein Response,-0.5615730432098749,-1.4194342198731502,0.06485244742887436,7,24,978,ERO1A;BAG3;POP4;DDIT4;HERPUD1;EIF4EBP1;PDIA5,tolfenamic-acid,MCF7 x 24 h,,False,1.4194342198731502,0.4354378613081564
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,PI3K/AKT/mTOR  Signaling,-0.40824246897300687,-1.055214305371264,0.38670965430771986,8,26,978,EGFR;TRIB3;CDK1;CAB39;CLTC;VAV3;NCK1;SQSTM1,tolfenamic-acid,MCF7 x 24 h,,False,1.055214305371264,0.6569404970769699
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,mTORC1 Signaling,-0.41743061566529893,-1.2101397955363151,0.17011375387797312,8,48,978,ERO1A;TRIB3;INSIG1;DDIT4;PHGDH;HMGCS1;TXNRD1;SQSTM1,tolfenamic-acid,MCF7 x 24 h,,False,1.2101397955363151,0.5214356368868307
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,E2F Targets,0.2554065653822883,0.772935588657483,0.8671856569945742,13,53,978,MELK;KIF2C;CCP110;LIG1;SMC3;CDKN1B;PCNA;RFC2;CDKN2A;BUB1B;SMC4;CCNB2;MCM3,tolfenamic-acid,MCF7 x 24 h,,False,0.772935588657483,0.9405629048941151
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Myc Targets V1,-0.2480926186569672,-0.6032832219756636,0.9589065570841522,3,20,978,VDAC1;PWP1;CDC45,tolfenamic-acid,MCF7 x 24 h,,False,0.6032832219756636,0.9817658349328215
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Myc Targets V2,-0.3199174406604731,-0.6506663034426311,0.8862752361548435,9,9,978,SUPV3L1;HSPD1;MYC;GRWD1;TMEM97;NOLC1;CDK4;PLK1;RRP12,tolfenamic-acid,MCF7 x 24 h,,False,0.6506663034426311,0.9920811209902918
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Epithelial Mesenchymal Transition,0.5039378583891918,1.3088276635980036,0.13348623853211009,5,25,978,MYLK;SPP1;GADD45A;FAS;JUN,tolfenamic-acid,MCF7 x 24 h,,False,1.3088276635980036,0.6488559957432399
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Inflammatory Response,0.46929852721900045,1.1011492860397467,0.3364690439728725,3,16,978,CD40;IL4R;ATP2C1,tolfenamic-acid,MCF7 x 24 h,,False,1.1011492860397467,0.911011610552228
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Xenobiotic Metabolism,-0.4302735304411488,-1.1201667484779445,0.2951667558409131,10,28,978,CBR1;APOE;HMOX1;RAP1GAP;PYCR1;NPC1;BPHL;UGDH;PSMB10;PPARD,tolfenamic-acid,MCF7 x 24 h,,False,1.1201667484779445,0.7860454613879271
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Fatty Acid Metabolism,0.30062434721115583,0.7632118638744398,0.8064730658390601,5,22,978,HADH;ECH1;ACAA1;MIF;GSTZ1,tolfenamic-acid,MCF7 x 24 h,,False,0.7632118638744398,0.8582610708908108
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Oxidative Phosphorylation,0.330725740234991,0.8281803665748154,0.7015539305301646,2,21,978,ECH1;ACAA1,tolfenamic-acid,MCF7 x 24 h,,False,0.8281803665748154,0.9977901837636659
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Glycolysis,-0.23224897431583477,-0.6552875777593234,0.9661344095455343,14,42,978,COG2;AURKA;NOL3;SPAG4;PGAM1;P4HA2;ALDOA;ERO1A;EGFR;CDK1;STMN1;PYGL;DDIT4;GFPT1,tolfenamic-acid,MCF7 x 24 h,,False,0.6552875777593234,0.9661344095455344
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Reactive Oxygen Species Pathway,-0.6920240007945123,-1.3177919161120553,0.14779635258358662,2,7,978,MSRA;TXNRD1,tolfenamic-acid,MCF7 x 24 h,,False,1.3177919161120553,0.5890631564206694
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,p53 Pathway,0.35597671925415864,1.0108202360707625,0.42933148276659727,10,37,978,CEBPA;GADD45A;FAS;JUN;SESN1;MAPKAPK3;RALGDS;FOS;CCP110;DDB2,tolfenamic-acid,MCF7 x 24 h,,False,1.0108202360707625,0.6601306642698005
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,UV Response Up,-0.5551848450479328,-1.456285716747442,0.042455333451264815,8,29,978,RAB27A;HMOX1;CASP3;BID;NFKBIA;CLTB;SQSTM1;CXCL2,tolfenamic-acid,MCF7 x 24 h,,False,1.456285716747442,0.7347602098164107
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,UV Response Dn,-0.4116508195266893,-1.0337965341891389,0.41371841155234657,5,23,978,KIT;INSIG1;SMAD3;ERBB2;PPARG,tolfenamic-acid,MCF7 x 24 h,,False,1.0337965341891389,0.8974507081366286
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Angiogenesis,0.45525391940298954,0.8775554592188181,0.6241029970451667,2,7,978,SPP1;LRPAP1,tolfenamic-acid,MCF7 x 24 h,,False,0.8775554592188181,0.9757891377824475
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,heme Metabolism,0.2789949639543946,0.708453157202426,0.8702617328519856,5,22,978,CAST;ABCB6;PPOX;NNT;ARHGEF12,tolfenamic-acid,MCF7 x 24 h,,False,0.708453157202426,0.9536819139530485
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Coagulation,0.6788776314238982,1.5039335549772206,0.06101254868022501,3,12,978,DUSP14;PROS1;LGMN,tolfenamic-acid,MCF7 x 24 h,,False,1.5039335549772206,0.6497695852534562
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,IL-2/STAT5 Signaling,0.37401178589759565,0.9995375899068435,0.4495559098155318,5,27,978,IL4R;SPP1;IGF2R;MAPKAPK2;BCL2,tolfenamic-acid,MCF7 x 24 h,,False,0.9995375899068435,0.957741155720731
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Bile Acid Metabolism,-0.5477533421239944,-1.0709011152959405,0.41142965635086387,3,8,978,PXMP2;SCP2;NPC1,tolfenamic-acid,MCF7 x 24 h,,False,1.0709011152959405,0.6382980031477474
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Pperoxisome,0.5503261443677123,1.292563343340561,0.16399912299934225,3,16,978,CDK7;ECH1;ACAA1,tolfenamic-acid,MCF7 x 24 h,,False,1.292563343340561,0.350361762771322
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Allograft Rejection,0.4120875882259901,1.0735806996780868,0.3540344514959202,4,24,978,CD40;IL4R;PTPRC;FAS,tolfenamic-acid,MCF7 x 24 h,,False,1.0735806996780868,0.7238772135694475
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Spermatogenesis,-0.23218371337179525,-0.5280302778808809,0.9807656741261328,3,15,978,MAP7;CDK1;TOPBP1,tolfenamic-acid,MCF7 x 24 h,,False,0.5280302778808809,0.9955253116407791
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,KRAS Signaling Up,0.3884424032997971,0.9464718567372113,0.5200794351279788,4,19,978,SPP1;TRIB1;ETS1;EPHB2,tolfenamic-acid,MCF7 x 24 h,,False,0.9464718567372113,0.8772778807067997
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,KRAS Signaling Dn,-0.5934291581108774,-0.9891230792985204,0.5295169946332737,4,4,978,EDN1;CCNA1;C5;EGF,tolfenamic-acid,MCF7 x 24 h,,False,0.9891230792985204,0.7710327414888418
paired_24h_20x5,SR-MMP,MCF7,YEZNLOUZAIOMLT,Pancreas Beta Cells,-0.8290685772773819,-1.1075306399142735,0.3456369107321966,1,1,978,STXBP1,tolfenamic-acid,MCF7 x 24 h,,False,1.1075306399142735,0.9612015533780829
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,TNF-alpha Signaling via NF-kB,0.6070828153528768,1.3184237739777873,0.07203389830508475,8,38,978,DUSP4;SMAD3;FOSL1;JUN;RELB;SQSTM1;ID2;CCND1,BRD-K60507178,MCF7 x 24 h,,True,1.3184237739777873,0.20679564411492124
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Hypoxia,0.4177777585244557,0.9144515776487313,0.6547344110854504,8,41,978,JMJD6;JUN;IGFBP3;SLC37A4;TGFB3;KDM3A;HMOX1;PFKL,BRD-K60507178,MCF7 x 24 h,,True,0.9144515776487313,0.8091958495960175
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Cholesterol Homeostasis,0.3317892177111381,0.6585373935067995,0.8921363952679193,7,17,978,PPARG;TRIB3;ACAT2;ATF5;ECH1;HMGCR;NFIL3,BRD-K60507178,MCF7 x 24 h,,True,0.6585373935067995,0.9467223659275449
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Mitotic Spindle,0.5549335257571378,1.1769207662291985,0.2514885785428169,13,30,978,CDK1;NUSAP1;CCNB2;TOP2A;AURKA;SMC3;NCK2;PXN;SPTAN1;HDAC6;ARHGEF12;PAFAH1B1;CENPE,BRD-K60507178,MCF7 x 24 h,,True,1.1769207662291985,0.9158335542009012
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Wnt-beta Catenin Signaling,-0.3361354059137623,-0.7842888632793854,0.7266996848266547,6,9,978,GNAI1;HDAC2;FZD1;TP53;NOTCH1;AXIN1,BRD-K60507178,MCF7 x 24 h,,True,0.7842888632793854,0.9400427115647552
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,TGF-beta Signaling,0.7615965492701473,1.313142941643372,0.1254355400696864,3,7,978,SMAD3;RHOA;ID2,BRD-K60507178,MCF7 x 24 h,,True,1.313142941643372,0.8301777880397136
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,IL-6/JAK/STAT3 Signaling,0.6606821430673759,1.2465176272943466,0.20093515442352652,5,12,978,JUN;STAT1;HMOX1;FAS;IL4R,BRD-K60507178,MCF7 x 24 h,,True,1.2465176272943466,0.720908193870473
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,DNA Repair,0.5986110296209184,1.2349893025287872,0.1850235057085292,9,23,978,MPC2;PCNA;DDB2;PNP;LIG1;RPA2;RNMT;RFC5;RFC2,BRD-K60507178,MCF7 x 24 h,,True,1.2349893025287872,0.442174818727163
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,G2-M Checkpoint,0.6355458362010852,1.4046463050934677,0.021234516498386594,16,45,978,CDK1;NUSAP1;UBE2C;MTF2;SMAD3;LBR;CDC45;CCNB2;MCM3;RPA2;CCND1;TOP2A;MNAT1;AURKA;CDKN1B;CCNF,BRD-K60507178,MCF7 x 24 h,,True,1.4046463050934677,0.16407368188324004
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Apoptosis,0.5232118971734238,1.1478136069276765,0.269881290051476,14,40,978,JUN;CDK2;SQSTM1;TIMP2;BRCA1;CCND1;TOP2A;HMOX1;IGF2R;CDKN1B;FAS;ERBB2;SPTAN1;BAX,BRD-K60507178,MCF7 x 24 h,,True,1.1478136069276765,0.6238239655288215
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Notch Signaling,0.46528668734503026,0.8055826391255111,0.7426761678543151,2,7,978,CCND1;PPARD,BRD-K60507178,MCF7 x 24 h,,True,0.8055826391255111,0.8950199971577644
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Adipogenesis,0.6431937994965257,1.3457788452574946,0.07663260772989783,11,25,978,HADH;PPARG;SCP2;ACLY;PFKL;SDHB;ETFB;DECR1;NMT1;GADD45A;REEP5,BRD-K60507178,MCF7 x 24 h,,True,1.3457788452574946,0.6073846153846153
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Estrogen Response Early,0.32788931679267996,0.6928871008190272,0.8858719169190826,7,29,978,PEX11A;WFS1;CCND1;MUC1;FKBP4;IGF1R;XBP1,BRD-K60507178,MCF7 x 24 h,,True,0.6928871008190272,0.9607940322682429
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Estrogen Response Late,0.47723590622570067,1.024076235306581,0.4765258215962441,11,34,978,GPER1;WFS1;ID2;CCND1;TOP2A;HOMER2;ETFB;FKBP4;HPRT1;PTPN6;XBP1,BRD-K60507178,MCF7 x 24 h,,True,1.024076235306581,0.717663421418637
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Androgen Response,0.3023050710411255,0.6111616512801806,0.9287429943955164,3,19,978,SPDEF;CCND1;HOMER2,BRD-K60507178,MCF7 x 24 h,,True,0.6111616512801806,0.9558595781734878
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Myogenesis,0.6051746023396632,1.211429585778678,0.23089318600368325,7,18,978,IGFBP3;SPDEF;SORBS3;ITGB5;AGL;FOXO4;SPTAN1,BRD-K60507178,MCF7 x 24 h,,True,1.211429585778678,0.8514152032382682
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Protein Secretion,-0.3691447176600168,-0.9541900099716889,0.49169054441260746,4,13,978,EGFR;DNM1L;TMED10;CLTC,BRD-K60507178,MCF7 x 24 h,,True,0.9541900099716889,0.9979035639412999
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Interferon Alpha Response,0.7977170316590184,1.400497427374405,0.06225322453277178,1,8,978,HERC6,BRD-K60507178,MCF7 x 24 h,,True,1.400497427374405,0.4983077773173091
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Interferon Gamma Response,0.5629784095859275,1.2103956903623279,0.19587518700577047,9,33,978,ISOC1;HERC6;STAT1;PNP;CD40;FAS;IL4R;HIF1A;PLA2G4A,BRD-K60507178,MCF7 x 24 h,,True,1.2103956903623279,0.46810849775955315
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Apical Junction,0.5495722955930753,1.1668747906488477,0.26262295081967213,4,29,978,HADH;LAMA3;EVL;SORBS3,BRD-K60507178,MCF7 x 24 h,,True,1.1668747906488477,0.9521203369680024
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Apical Surface,0.8656328501921735,1.4493374139867141,0.02796435915010281,2,6,978,GATA3;BRCA1,BRD-K60507178,MCF7 x 24 h,,True,1.4493374139867141,0.3093546883141815
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Hedgehog Signaling,-0.3350462487153139,-0.6470474007816204,0.873698354047699,5,5,978,CDK6;RASA1;ADGRG1;CDK5R1;TLE1,BRD-K60507178,MCF7 x 24 h,,True,0.6470474007816204,0.9833880959357081
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Complement,0.4643255653064729,0.9859984532865405,0.5394950698883952,10,30,978,GATA3;TIMP2;CTSL;DUSP6;PLA2G4A;PRCP;HSPA1A;CBLB;CASP10;PRKCD,BRD-K60507178,MCF7 x 24 h,,True,0.9859984532865405,0.9982137540934803
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Unfolded Protein Response,-0.27184306447745804,-0.8240867439230078,0.747534516765286,6,24,978,CNOT4;MTHFD2;EIF4EBP1;DDX10;TATDN2;DDIT4,BRD-K60507178,MCF7 x 24 h,,True,0.8240867439230078,0.9138599224417349
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,PI3K/AKT/mTOR  Signaling,0.6379742437722604,1.3396645869667878,0.08012715115641784,6,26,978,CDK1;NFKBIB;CDK2;SQSTM1;VAV3;PIN1,BRD-K60507178,MCF7 x 24 h,,True,1.3396645869667878,0.6073778195488722
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,mTORC1 Signaling,0.342735799968973,0.7596686712165739,0.855440414507772,11,48,978,TXNRD1;NFKBIB;SQSTM1;SLC37A4;PNP;ACLY;PFKL;AURKA;UFM1;CCNF;TRIB3,BRD-K60507178,MCF7 x 24 h,,True,0.7596686712165739,0.9614943935758704
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,E2F Targets,0.6049052272901522,1.357110603905845,0.031867563372995344,18,53,978,CDK1;MELK;PCNA;LBR;CHEK2;CCNB2;BRCA1;MCM3;LIG1;RPA2;ZW10;EED;TOP2A;AURKA;CDKN1B;DCK;RFC2;SMC3,BRD-K60507178,MCF7 x 24 h,,True,1.357110603905845,0.14041645111226073
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Myc Targets V1,0.5872651912047246,1.194747393129629,0.2412260711030082,3,20,978,PCNA;CDK2;CDC45,BRD-K60507178,MCF7 x 24 h,,True,1.194747393129629,0.6298680745467437
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Myc Targets V2,-0.46932053279896435,-1.0909458498246454,0.33695652173913043,1,9,978,TMEM97,BRD-K60507178,MCF7 x 24 h,,True,1.0909458498246454,0.9920811209902918
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Epithelial Mesenchymal Transition,0.6673930655512482,1.3900363842673062,0.047624321630302356,7,25,978,PLOD3;TPM1;LAMA3;JUN;IGFBP3;ID2;ITGB5,BRD-K60507178,MCF7 x 24 h,,True,1.3900363842673062,0.5747282608695652
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Inflammatory Response,-0.2932871625121515,-0.8183291570295368,0.7222595830531271,1,16,978,NFKBIA,BRD-K60507178,MCF7 x 24 h,,True,0.8183291570295368,0.9508878719537563
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Xenobiotic Metabolism,0.40258069159472615,0.8525239647157627,0.7184158847916212,7,28,978,RAP1GAP;ID2;NPC1;HMOX1;PROS1;PPARD;FAS,BRD-K60507178,MCF7 x 24 h,,True,0.8525239647157627,0.8235499167123462
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Fatty Acid Metabolism,0.5623111114773179,1.1570784581242701,0.28841820639927895,1,22,978,HADH,BRD-K60507178,MCF7 x 24 h,,True,1.1570784581242701,0.6844996316952542
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Oxidative Phosphorylation,0.2868769377496777,0.585627135928061,0.9466953372566772,8,21,978,ATP6V0B;SDHB;ETFB;BAX;DECR1;NNT;ECH1;ACAA1,BRD-K60507178,MCF7 x 24 h,,True,0.585627135928061,0.9977901837636659
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Glycolysis,0.4859596197098575,1.0710198634643389,0.39663865546218485,5,42,978,CDK1;GNPDA1;ALDH7A1;IGFBP3;SLC37A4,BRD-K60507178,MCF7 x 24 h,,True,1.0710198634643389,0.7767507002801121
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,Reactive Oxygen Species Pathway,0.5715817258722611,0.9884989476090851,0.5270955686065136,2,7,978,TXNRD1;STK25,BRD-K60507178,MCF7 x 24 h,,True,0.9884989476090851,0.78089915797915
paired_24h_20x5,SR-MMP,MCF7,YJGVMLPVUAXIQN,p53 Pathway,0.38313115654012486,0.8333565925926614,0.7582953461253048,8,37,978,PCNA;CEBPA;JUN;DDB2;SESN1;HMOX1;FAS;TRIB3,BRD-K60507178,MCF7 x 24 h,,True,0.8333565925926614,0.8485686016164126
