ik,NR-AR_chem_logit,NR-AR-LBD_chem_logit,NR-AhR_chem_logit,NR-Aromatase_chem_logit,NR-ER_chem_logit,NR-ER-LBD_chem_logit,NR-PPAR-gamma_chem_logit,SR-ARE_chem_logit,SR-ATAD5_chem_logit,SR-HSE_chem_logit,SR-MMP_chem_logit,SR-p53_chem_logit
QSAVEGSLJISCDF,-1.1489058099858387,-1.9963729378981623,-2.0968252609253613,-1.210241598664684,-0.7505558748057334,-2.132574080939324,-2.9530087477000464,-1.1075614388018349,-1.966857448223582,-0.6601925801437102,-1.2987056875336214,-1.0390193236681489
QSLMDECMDJKHMQ,-0.21383160655019978,-2.116795485701809,-0.524610906299328,-0.796938089900431,-0.4847188017914591,-1.789011052854871,-2.884418579907169,-0.050336555859380495,-1.9161881859371477,-0.01896575316624429,0.8572741042510025,-0.6069038659409006
QSQQPMHPCBLLGX,-1.3124029933135777,-2.359993832570571,-0.4601010942595868,-1.1910530890008315,-0.20559642950476711,-2.3298233055728597,-2.5280891854042915,-0.29009211049704475,-1.2835138592617639,-0.41409308638320164,-0.28947254555260044,-0.6998633277048745
QTGIAADRBBLJGA,-1.161781793697812,-2.346239695316747,-1.1733048292405996,-1.256071385141279,-1.309147371094757,-2.2835815441869762,-2.361253747921703,-0.5159787698490151,-1.5673655158825446,-0.7359446774955767,-1.8560367835802392,-0.9733697975133413
QUQPHWDTPGMPEX,-1.1258965545822508,-2.3296078239213083,-1.5251805880664082,-0.9733716868934568,-0.675523810858868,-1.9000542420828062,-3.0661769025183307,-0.18814824955659484,-0.4943988771497134,-0.5322253149418803,0.17855772373487225,-0.2506553016972678
QVYRGXJJSLMXQH,-1.195907874355091,-2.1508890796747746,-0.9082658397130132,-0.4984721098881275,-0.7143881045274343,-1.9308120446767896,-2.7188526808497606,-0.2849764932269275,-1.8097459917824361,-0.45859456918305164,-0.4518809086110763,-0.6878436197893276
QVZCXCJXTMIDME,-1.2855705200585341,-2.1463095199569664,-1.636494869641683,-0.9405274193477536,-1.1008199116314772,-1.7682363633686,-2.9529403023757452,-0.36793401735996467,-1.5959646553723295,-0.5614343867832683,-2.195822351419207,-0.836117362898759
QWAXKHKRTORLEM,-1.1465225111703465,-2.243300564637046,-1.87285101519201,-1.3245740463158002,-0.6250286124959078,-1.8640360356789536,-2.2782700116116072,-0.40853692549474285,-1.3568093926018083,-0.6904205483887424,-0.3568821578472982,-0.59523385306442
QWCJHSGMANYXCW,-1.189011017701366,-2.1789297401410326,0.08269888831159108,-1.2598272960313832,-1.4546099753864437,-2.760138575701345,-3.430605821359734,-0.18825563385282676,-1.1277184149494721,-0.6114213310741274,-1.1447401531246006,-0.9219147214894601
QWCRAEMEVRGPNT,-1.1451839681548643,-2.406909603971793,-2.1752081022896403,-1.6689442427748382,-1.2456448837584924,-2.5242801528954595,-3.0823747743109546,-1.0972935930980194,-2.046511616962654,-0.7238936119322482,-2.472226525084036,-1.1424338447221989
QWGDMFLQWFTERH,-1.4956492505529426,-2.191717171214179,0.009427589874443119,-0.8181208084111343,-0.7467372889869004,-2.528145859474793,-2.7118074315712524,0.04493056461520305,-1.0643746243352261,-0.5805133787096463,-0.8203096542677125,-0.5303236055130863
QWZFVMCWPLMLTL,-1.469464603397015,-2.40402459285892,-0.32650455588343097,-1.2251860937764398,-1.5864918954888139,-2.383967876099368,-2.542042045718205,-0.6535670303699357,-1.6492968880221015,-0.6239058475468326,-1.5196702928031252,-1.091521763154326
QXHHHPZILQDDPS,-1.2602676528217995,-2.2805082049463197,0.5270861586841221,0.9035707359380296,-0.8851569738809457,-1.9428520511614884,-1.9435154311517304,1.117660193486111,-1.3633674207421937,-0.35477018238934666,0.6659722799641611,-0.5375835011368503
QXKHYNVANLEOEG,-1.2179086891879862,-1.8370669872297514,-0.1737464328900021,-1.2523243993252973,-0.26780007072836043,-2.0936783020752476,-0.4469425775988456,-0.2203365811158345,-0.5005742236581154,0.0352356526232293,0.6255725921487241,-0.12720932449804628
QXRSDHAAWVKZLJ,-0.321883420410789,-1.599777593358744,-2.2503615721301022,-0.6572942132622326,-0.8104170958528492,-1.5193952465709752,-0.31267791954814067,-0.1617232999262876,-0.7249504831149631,-0.5940951926152243,-0.057163354202201845,-0.03829462496077181
QYIYFLOTGYLRGG,-1.2307415287364103,-2.133778044845432,-2.2571536732852544,-1.5559541887892352,-1.3007298534436527,-2.307875527923346,-2.2843734429042266,0.24413012952981872,-1.5788771671440793,-0.6201328705962063,-1.765360005933313,-0.4921034715725843
QYQDKDWGWDOFFU,-1.111450050230648,-2.2614382601967606,-1.911523069611724,-1.587690330324957,-1.227835854598248,-2.0342943911734888,-1.7971770776512574,0.20666737146067035,-1.66199016819263,-0.645240674055578,-2.4503376940696455,-0.7415784969847214
QZUDBNBUXVUHMW,-1.455478157699415,-2.2876722096702604,0.22891942514694869,-0.9598702713218492,-1.2102179195400262,-2.730801794688416,-2.7553350724373615,-0.12453314686326772,-1.587789402729373,-0.6488185925150074,-0.7764090864011135,-0.8026578456607736
QZVCTJOXCFMACW,-1.2642066235582499,-2.291631232572657,-0.5796724888811525,-1.057112849958253,-0.52023023886416,-2.329870274851824,-2.735718329208731,-0.1601835278020729,-0.9717660128751178,-0.29483401892238986,-0.8285568020231133,-0.7791722357720074
RAOCRURYZCVHMG,-0.8635082417104437,-2.1479413413067374,1.335348355262302,-1.1779215077313734,-1.1021643986433323,-2.1445539572633083,-1.404610494491525,-0.11407256780978847,-0.3115570889275703,-0.578238059028459,-1.2091175948496973,-0.49003240826925976
RAPZEAPATHNIPO,-1.0493940414030987,-1.615127374945554,-1.305033761000303,-0.5981369829833999,-1.226144919821588,-1.819479586138233,-1.6876803580669308,0.34551518878024234,-1.7749212632826405,-0.5567365623505228,-1.352896749757356,-0.8703096374569542
RAVIZVQZGXBOQO,-0.873311491005391,-1.5329772873861156,0.4225286597476658,-0.243535705814035,-0.48540110468189235,-1.443827397689103,-0.36591757620786197,0.6540942787354819,-1.1347589374536093,-0.4924569372845491,0.9324314968651254,0.3929893253871129
RBQOQRRFDPXAGN,-1.1173307487399255,-1.9535090960479724,-2.0400371549324223,-0.7397279427255031,-1.4568641701968368,-2.3031639249395344,-2.5708003561477395,-0.6901866150587904,-1.2954493644470284,-0.6660624767958564,-1.8110105173779192,-1.0462600405940103
RBTBFTRPCNLSDE,-0.600066069939433,-1.2390596229052566,1.9226049386735282,-0.3671787129045181,-0.49750772828254175,-2.294523803922488,-0.8142361616509458,1.2331434969029138,-0.06242895043337283,-0.32591837291743664,0.2833027260965224,1.093467714848023
RCIMBBZXSXFZBV,-1.3090683040224707,-1.8395401953719175,-0.5928795833515492,-0.8624266661173459,-1.015335826851034,-1.9923503934713598,-1.0687327284355708,-0.6638544231335621,-1.0906266032125436,-0.6880405832748712,-1.3640420694663369,-0.9261752671004234
RCKMWOKWVGPNJF,-1.5884754495761504,-2.466979129365464,-3.39724738931253,-1.3930209575141117,-2.067971897368747,-2.831613318248498,-3.0778973526449462,-1.898533976400988,-2.2293539474905373,-1.0027359105824372,-3.50084784952824,-1.518998020523048
RDFCSSHDJSZMTQ,-1.0701746698356471,-2.0534654052381587,-1.488788013617513,-1.5095778495471783,-1.5946152817049963,-2.3059582292950194,-3.482429055687259,-0.41409917775805616,-1.3924401324180855,-0.44171241972840125,-0.9224627845647626,-0.6402973833775836
RDOIQAHITMMDAJ,-0.7467910888349096,-1.8717825649675237,-1.26519478064482,-1.3109091554267132,-0.8757512036308999,-2.1885951801441297,-2.5932868655759225,-0.08365777139180068,-2.147222328880507,-0.5277978299910371,0.11228696262910762,-0.6763132191243617
RDXLYGJSWZYTFJ,-0.7327259031601469,-1.755320341795635,-0.3735830662762988,-1.4836952226172104,-1.579533381983732,-1.0564769109931922,-2.0213833769946277,0.39961119039846815,-0.33788461877380993,-0.576052863600531,-1.400574590713005,-0.37837103781806325
REFJWTPEDVJJIY,-1.0485831003036181,-1.6852357453362434,-0.4621043653645911,-0.8481436585776587,-0.6690358403135402,-1.5769632465888372,-0.6603502785465103,0.8842413279959146,-0.4556957609003384,-0.41850214102937855,1.062409298821391,-0.22105554779979347
REQCZEXYDRLIBE,-1.3708040266811516,-2.414336322588393,-0.18720628899967467,-1.1347293427998746,-1.3993147371845456,-2.5369107287613173,-3.023945458090987,-1.2833107648382125,-1.398378189013834,-0.6712090256686774,-1.8968752888999492,-0.946011063057675
REYFJDPCWQRWAA,-1.510531643582199,-2.385459501044614,-0.8273072394801627,-0.8582909347656611,-0.6042083324501355,-2.7996925075812404,-3.0338126311003566,-0.5106674441133751,-0.8213914861531518,-0.5881091286350918,-1.2776883973769202,-0.9909833723360943
REZGGXNDEMKIQB,-1.2724852603366883,-2.271364205243051,-0.19318393846699217,-1.4213055779928205,-1.0703656930547385,-2.3037867587467766,-1.5948455296573096,-0.9534618707086248,-0.5817575387896475,-0.681146272235735,-1.178648372666216,-0.7844210551311838
RFDAIACWWDREDC,0.9840770842229233,-0.4123606130356031,-3.7940178086670078,-1.651046082221022,-0.2671576820689817,-1.214041349242192,-2.8764121576947006,-0.9057287604977373,-2.296695340050917,-0.7961600032774312,-2.0200079677839367,-1.238698727829063
RFHAOTPXVQNOHP,-1.3902908788873891,-2.4016403494184764,0.15774078077408188,0.8152248197626871,-1.1515295477669856,-2.4966857343530515,-1.7885510628650954,-0.6631172385940213,-1.8935014264329981,-0.8688372797820685,-1.2450826306728908,-1.2320272983955671
RGCVKNLCSQQDEP,-1.3832436225593174,-2.126350159956118,0.02523572368399269,-1.0126875965223108,-1.184061305373169,-2.6137748213079055,-3.2602154536709893,0.21978738946523968,-1.7778835572702063,-0.47483599113439345,-1.3094813993268475,-0.6879051760629549
RGPDEAGGEXEMMM,-1.126099048629112,-2.2031685657147,-0.9715110765114168,-1.0697776642274412,-0.8570220489541145,-2.0748552758186696,-3.4901563775490247,-0.4938416305938181,-1.8977498987801553,-0.5103502433734806,-1.0178625978293132,-0.7607706955297439
RHAXSHUQNIEUEY,-1.2761991232316516,-2.3010990527300774,0.19354671628248724,-0.9331540903216384,-1.1142674167429654,-2.5345900423047634,-2.6446789560084842,-0.5926995934709817,-0.46217121688643115,-0.6424783294254888,-1.6241520562146037,-0.7282585357065665
RHMXXJGYXNZAPX,-1.0793199278256302,-2.1697665119051432,0.28074421367170294,-1.1635876237460083,-0.37541748771519556,0.053289854747422774,-2.346829060272934,0.6193962921073177,-1.267449275157738,-0.4883596865434844,1.4354025591114592,-0.22499018444658644
RIKMMFOAQPJVMX,-1.6125489503458619,-2.43302826825942,-0.4548838855813948,-1.160955670815615,-1.3608120009862383,-2.658416725563468,-3.3998578088469458,-1.4304057698813635,-2.1377296711648195,-0.6665113418704763,-1.7495458973933402,-1.2829653119589695
RITAVMQDGBJQJZ,-1.0341286620231136,-2.079075236265173,1.1296422023549177,-0.9114860865926674,-0.6260948548034894,-2.2126409728069505,-2.145306946364228,0.6407371982651001,-0.6315851604554363,-0.5137927445267134,-0.2415724935314725,-0.16595134886959015
RJMIEHBSYVWVIN,-1.1942875556074146,-2.362364614663383,-0.46419195126249146,-1.2031018185053985,-0.6227917215476853,-2.081042950333992,-3.149944668249214,-0.06586529727316154,-1.616825076738817,-0.592732027586833,-0.27741732211002723,-0.664612890549573
RJMUSRYZPJIFPJ,-1.2961597454501295,-2.228269916191832,1.3957537502890263,-1.19721570744096,-0.9984787102894235,-1.1656012455888232,-2.4883974817171683,0.47230328979790404,-1.175699949248154,-0.5091770478770908,1.9382942200988906,-0.6032664775959069
RKLNONIVDFXQRX,-0.9505124806920019,-1.700742117054821,-1.3823156421374914,-0.9879438288263396,-0.8653913843918976,-2.030310535002519,-2.6825303155942213,0.0734844198979502,-1.831911915912864,-0.4927787016230305,0.06941338587851334,-0.7383908694628502
RKUNBYITZUJHSG,-1.1788673317604745,-2.252650878482656,-2.2438090486265145,-1.449266212244363,-0.8765887165698464,-2.006730649494133,-3.013516052893302,-1.223555636804447,-1.9624694935194626,-0.7100067063713028,-1.5650449042189183,-1.1049103179971915
RLAWWYSOJDYHDC,-1.3479081816533935,-2.35738622016397,-2.5621629524918585,-1.8369526002487893,-1.2800246686814638,-1.9777742104366742,-2.310406998038699,-1.2425425836699613,-1.8015534011818062,-0.8031369315880748,-2.2015322555950094,-1.0090349867724884
RLFWWDJHLFCNIJ,-1.0861591101778512,-2.3782907763183574,-1.055650644525165,-1.1477825122612673,-0.3089554268913956,-2.681246739254574,-3.3367174699826125,-1.1048230851519256,-1.6157820946754056,-0.7193916414999925,-1.7529140990420635,-1.1544549316197459
RLJFTICUTYVZDG,-1.17099297714696,-2.263405589593752,0.16693458018819043,-0.9085086745381119,-1.222967343780983,-2.5803720046662555,-2.42086634495894,0.27546861504192244,-1.6835729354754239,-0.47572773580815003,-0.945389134963876,-0.7478752732654077
RMEDXOLNCUSCGS,-1.086654745315251,-1.8904301396330438,-0.6614933022256313,-0.8975428809421989,-1.4844508912095429,-2.0111874309807174,-2.677476712610287,0.033801614553525254,-1.4878156073246036,-0.6025646395239058,-1.0965413740586394,-0.5942246652055321
RMHMFHUVIITRHF,-1.2423518346853628,-2.319519871652224,-0.6077936068566597,-1.1415626458875952,-1.7048781628237535,-2.2881423212192065,-1.9586488124334303,-0.9539853831713172,-1.306873795975045,-0.7984184347228013,-2.294435768468906,-0.8580607059446724
RMMXLENWKUUMAY,-1.1231372535628923,-1.8507642114597764,0.2953696299283213,-0.4587722733152914,-0.5788286054493604,-1.886981772264221,-0.9132343248665931,0.6389789424310532,-1.1619686283932331,-0.5360173260686001,0.5874762762169337,-0.18451676745817194
RMUCZJUITONUFY,-1.2868429627729892,-2.3699350098791903,0.41716938583688296,-1.3317163975501514,-0.9309289785311605,-2.539330900572321,-2.8236438726668402,-0.34153828350315313,-1.2668946145810636,-0.445508015318569,-0.39605443502425564,-1.147047708477159
ROBVIMPUHSLWNV,-0.5849262914165162,-2.3501485311736827,-1.3801780856576475,-1.5657458453582433,-0.7680048321284627,-2.2979274327879278,-3.0489097098363236,-1.0004232905994952,-2.073773149301027,-0.740446632315169,-1.041997187517668,-0.8111648384339787
RONZAEMNMFQXRA,-1.0161795236763567,-2.225981566317236,-0.3554536246006278,-0.6561819147107351,-1.6430926624556064,-2.553304260371777,-2.6792618523256926,-0.3531851046622893,-1.7544875138423006,-0.5103830380610317,-1.3542684281632695,-0.6060404160143154
RRAFCDWBNXTKKO,-1.485048352989902,-2.4020436098872606,0.2757933384867012,-1.2799330328584364,-1.1997305955453648,-1.453699066989041,-1.9283126169488929,-0.03807328046071201,-0.9669220100678093,-0.37282226314275146,-0.3333483493688143,-0.669018460958728
RRGUKTPIGVIEKM,-1.2455715896115693,-2.0153786392740543,-0.19720021323988535,-1.092107516917398,-0.5377988025805253,-2.573269511836957,-2.278173992843495,0.18819820574517662,-1.3180796297699024,0.5059044409750323,-0.7003889591626793,-0.7301905368477074
RRKTZKIUPZVBMF,-0.1025385906800354,-1.5990431923909383,-2.7483561520045883,-0.9284669504660956,-0.654807615948404,-1.2641256201017985,-2.1993850227887823,0.16067264796730435,-1.5804017623135547,-0.595890311909447,-1.5799196591187583,0.257242261779122
RRZXIRBKKLTSOM,-0.22802174033718234,-0.16083805692461547,-2.573710887639636,-0.43150525845325544,-0.5049869748221555,-0.9776517700238985,-1.4680058217164376,0.07319963370800542,0.43510232558521217,-0.5249109870078403,0.5826563703021641,0.5111707777291925
RSEPBGGWRJCQGY,0.7520217116717951,-0.2981596376094092,-1.1743905460053452,-0.9906319558903762,1.1824182204512539,2.1093667934763825,-2.7212279557027443,0.24585078865778728,-2.105661542805022,-0.48709016137296973,0.9115018074501462,-0.6040336547956355
RSUVYMGADVXGOU,-1.3103307223105842,-2.3432483955198316,0.5076295684521926,-1.2841851745546289,-0.844502311582211,-2.3770959454037768,-2.4208038482725724,-0.003251674656175163,-0.6344138080494248,-0.5038766010920435,-0.5038079132227813,-0.6992534300445753
RTGDFNSFWBGLEC,-0.9213843522077869,-1.826367922388511,-2.2589108778234404,-0.6866247668154764,-0.728442062066978,-0.5849918721661929,-2.6578213441422824,-0.5160083960318211,-0.7478872489982067,-0.5392164627789698,-1.8001125896597678,-0.41348764422131545
RTHCYVBBDHJXIQ,-1.4058039597351137,-2.3137952450089183,-0.5260630792480256,-1.0896848409745634,-0.4492760971584583,-1.8676201940615282,-2.1688360990958158,0.20532183860008657,-1.1706798642754943,-0.46297886299010715,-0.10211293380775462,-0.5955055049014957
RTRQQBHATOEIAF,-0.9643243372313914,-2.2177892235437997,-1.5045636884367026,-1.3064619856374984,-0.7577791197133659,-2.3009032261262923,-2.1351475290700543,-1.4219129454700683,-0.9447831401110818,-0.8504911898268654,-2.8086857637362264,-0.3593657403997531
RTXOFQZKPXMALH,-1.0455995809440062,-2.1716654400593507,-1.326734320235151,-1.5677285840949593,-1.2939613220943187,-2.0809737386398934,-1.9147849174242582,0.3678109064547578,-0.6938039590985084,-0.6104779670004924,-1.919376161969499,-0.10765145700210776
RUDATBOHQWOJDD,1.0147365972648086,-0.39379175203049654,-3.3860814933690944,-1.5481445482404192,-0.10010462766845807,-0.37923355962545463,-2.9193181229802185,-0.5247626529478022,-2.581352612158732,-0.7121884900259302,-1.5395642688807598,-1.2533078426992497
RUZYUOTYCVRMRZ,-1.0225794415342442,-1.8325551376730596,0.16569737659228967,-1.0927391215929223,-0.9836766615606425,-2.339603512376053,-1.7638042417194297,0.2313933059383067,-0.18301903464055555,-0.603318613796736,-1.0252629709298295,-0.3437080605649325
RVOLLAQWKVFTGE,-1.4731007265545366,-2.3408488669088543,-0.7972416461235063,-1.121004605652039,-1.070515398411942,-2.5477987342453496,-2.6220823048865105,-1.1302532008915906,-1.7836026910890563,-0.7028722326184198,-1.9359935279088136,-1.1379416946172722
RWTNPBWLLIMQHL,-1.1261709111262306,-2.123023388762396,-1.9068573156881794,-0.8445805050409062,-0.7132949919363135,-2.258128754826933,-3.1167889674677913,-0.3218209239472782,-2.5151920325033412,-0.6049556115056822,-0.16320032068382648,-0.8938787379063879
RXPRRQLKFXBCSJ,-0.6280428559742849,-1.9020115090493308,-1.0200592733562055,-0.9485443729533868,-0.899606288928345,-1.7940566495648014,-2.3149696511370204,-0.029892763020899573,-1.6428828559034323,-0.5496616858154553,-1.327371703757354,-0.4089355245774007
RXQCGGRTAILOIN,-1.5425231961173222,-2.4366092190955513,-0.07146012395213247,-1.2675833449385234,-0.8189912338498097,-2.502651422132413,-2.958528912831063,-1.070638424896217,-1.792638058036708,-0.5628020195230806,-0.6313136889658928,-1.2069284430649196
RXWNCPJZOCPEPQ,-0.9353668609925254,-2.0821198077402445,-0.5794657343365708,-1.2173005347477812,-0.1447803743802689,-2.1139424002841043,-1.9038302700514138,-0.715820794163292,0.30679414604687344,-0.7422313010724136,-1.6177426356785674,-0.21799074874483024
RXZBMPWDPOLZGW,-0.4510019339826965,-1.4870137483403691,-3.0620008727603683,-1.1286590059658481,-0.9177650163880292,-2.0110459787110435,-2.070952350679035,-0.5522332406917121,-0.3817365032587082,-0.634414340974351,-0.5335007226265288,-0.10464558470284148
RYMZZMVNJRMUDD,-0.22457905241771767,-1.1605268369176585,-2.9537972911712482,-0.49713162005055433,-0.12823481724276853,-0.6225184076827871,-1.7566056063953601,-0.43201602717238596,-0.9866392676963288,-0.594178864618625,0.6582870593785404,-0.43474884646686085
RYYVLZVUVIJVGH,-1.346109016255099,-2.219785158274042,-1.49502815280465,-1.116456366898466,-1.723579735958503,-2.603122353874566,-2.5225387192094213,-1.4720194034145615,-1.6013591662223945,-0.8386122424698015,-2.827022597802619,-1.333328786154734
