variant,task,cell,ik,y,n_repeats,mean_probability_chem,mean_probability_bio,mean_delta_probability,n_repeats_exceeding_threshold,effect_threshold,wilcoxon_alternative,wilcoxon_p_value,effect_and_stability_pass,bh_q_value,retained,classification
standardized,SR-p53,MCF7,GZSOSUNBTXMUFQ,0,20,0.1588567293873086,0.13619951232483263,-0.022657217062475962,16,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,GZUITABIAKMVPG,1,20,0.22894009610402616,0.43883852289753644,0.20989842679351017,19,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,HCIBTBXNLVOFER,1,20,0.22598071697496577,0.40451235802336816,0.1785316410484024,18,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,HDDSHPAODJUKPD,1,20,0.16895248642916788,0.43710186390592537,0.26814937747675766,20,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,HHJUWIANJFBDHT,1,20,0.16621333893392368,0.306742800126916,0.14052946119299242,17,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,HPNSFSBZBAHARI,1,20,0.1201255137358638,0.45703692734877716,0.33691141361291344,19,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,HXHWSAZORRCQMX,1,20,0.17723671488957884,0.38124800244061524,0.2040112875510364,20,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,HYFHYPWGAURHIV,1,20,0.0998467328080419,0.42348819158793943,0.3236414587798976,19,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,IVTVGDXNLFLDRM,1,20,0.1133793377021524,0.3490049860674719,0.2356256483653195,19,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,IWVRVEIKCBFZNF,0,20,0.11215512756292396,0.08602439768119616,-0.0261307298817278,17,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,JAYAGJDXJIDEKI,1,20,0.18457463587830086,0.4821404254760151,0.2975657895977142,19,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,JFIOVJDNOJYLKP,1,20,0.11936245102040517,0.32238256208416866,0.20302011106376355,17,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,JVGBTTIJPBFLTE,0,20,0.09282856978375259,0.06448205122578635,-0.028346518557966233,17,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,JXLYSJRDGCGARV,1,20,0.16714414741845368,0.3455203587429353,0.17837621132448156,18,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,JYJTVFIEFKZWCJ,0,20,0.09594775217470759,0.06556038732673161,-0.030387364847975985,18,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,KHOITXIGCFIULA,1,20,0.11653657936123776,0.45932335993367807,0.3427867805724403,20,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,KTEXNACQROZXEV,1,20,0.12986615277449826,0.2741928706362414,0.1443267178617432,17,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,KYLIZBIRMBGUOP,0,20,0.2471204365551624,0.2030763823159436,-0.04404405423921878,20,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,KYRVNWMVYQXFEU,1,20,0.2547868222006203,0.5289637618026968,0.27417693960207645,18,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,LTMHDMANZUZIPE,1,20,0.19052609756640576,0.4327029617568301,0.24217686419042445,20,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,MFZWMTSUNYWVBU,1,20,0.2341255320799248,0.7686265871133859,0.5345010550334612,20,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,MLDQJTXFUGDVEO,1,20,0.08204497050965892,0.3028178688717172,0.2207728983620582,19,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,MUQUYTSLDVKIOF,0,20,0.1421548921210653,0.10973761364711328,-0.032417278473952045,19,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,NBQNWMBBSKPBAY,0,20,0.10423974469414858,0.08044858905864508,-0.023791155635503502,17,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,NLPRAJRHRHZCQQ,0,20,0.06899621123610447,0.045821740907016295,-0.02317447032908817,16,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,NMUSYJAQQFHJEW,1,20,0.14933153498373303,0.31548593498160926,0.16615439999787626,19,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,NRUKOCRGYNPUPR,1,20,0.20186565135262105,0.9044478923295619,0.7025822409769408,20,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,OCUJLLGVOUDECM,0,20,0.09098219498317059,0.06649642552753654,-0.024485769455634042,18,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,ODKNJVUHOIMIIZ,1,20,0.18028925068730178,0.5591041851823775,0.3788149344950758,19,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,OMZCMEYTWSXEPZ,1,20,0.09805402371282793,0.21510863318843176,0.11705460947560384,16,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,OPXLLQIJSORQAM,1,20,0.15269336650118998,0.396798097114117,0.24410473061292706,20,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,OYPPVKRFBIWMSX,0,20,0.17463757352559564,0.1505647072412114,-0.02407286628438424,16,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,PTOAARAWEBMLNO,1,20,0.14238694268518898,0.36481639908418956,0.22242945639900058,18,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,QJQORSLQNXDVGE,0,20,0.11405034318194578,0.08475630362112749,-0.02929403956081832,17,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,QPGGEKPRGVJKQB,0,20,0.16234583978921038,0.13189560534712225,-0.030450234442088144,17,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,QXKHYNVANLEOEG,0,20,0.16084962359726687,0.12505419782386082,-0.035795425773406025,17,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,QXRSDHAAWVKZLJ,1,20,0.19992739203376814,0.46828930285950143,0.26836191082573335,20,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,RAOCRURYZCVHMG,1,20,0.14887741221447598,0.3137040975378116,0.1648266853233356,19,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,RBTBFTRPCNLSDE,1,20,0.3872598417038143,0.8399641850219208,0.45270434331810644,20,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,RJMIEHBSYVWVIN,0,20,0.0982916209848919,0.07353677218464369,-0.024754848800248242,18,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,RJMUSRYZPJIFPJ,1,20,0.09032156678410456,0.6643604822389635,0.574038915454859,20,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,RTGDFNSFWBGLEC,1,20,0.11251429044234018,0.39054992699392255,0.2780356365515823,19,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,SDUQYLNIPVEERB,1,20,0.2318469526174145,0.5444658536430269,0.3126189010256123,19,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,TVQZAMVBTVNYLA,0,20,0.08344607177672074,0.06087350220189787,-0.022572569574822877,15,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,TYNLGDBUJLVSMA,0,20,0.1415203059731155,0.11994931147087358,-0.021570994502241918,15,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,UBPYILGKFZZVDX,1,20,0.09008804218955184,0.2592927780565758,0.16920473586702403,17,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,UCFGDBYHRUNTLO,1,20,0.30340970856670285,0.7845724163675011,0.4811627078007984,19,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,UHDGCWIWMRVCDJ,1,20,0.1683370371661818,0.24487040879621708,0.07653337163003529,17,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,UIARLYUEJFELEN,1,20,0.3255427907734384,0.7266314101470303,0.40108861937359175,18,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,UNFWWIHTNXNPBV,0,20,0.20255115714530597,0.16527997382202023,-0.037271183323285786,19,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,UOZODPSAJZTQNH,0,20,0.10194200281499284,0.07742194636803718,-0.02452005644695567,17,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,UWKQSNNFCGGAFS,1,20,0.17051163265604535,0.5564922592620498,0.38598062660600435,19,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,UZHSEJADLWPNLE,0,20,0.13267630093052513,0.10956726303600983,-0.023109037894515263,16,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,VDCRFBBZFHHYGT,0,20,0.17844679679363676,0.1455385077571047,-0.0329082890365321,16,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,VGLGVJVUHYTIIU,0,20,0.07116357026467304,0.04571927898160791,-0.025444291283065135,16,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,VJJPUSNTGOMMGY,1,20,0.21949900472540276,0.48197567725873275,0.26247667253332996,19,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,VSQQQLOSPVPRAZ,1,20,0.0762994441623844,0.27924368354702767,0.20294423938464323,15,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,VXVNYCRICCVPTD,0,20,0.14609061351403446,0.12215173363754259,-0.023938879876491917,16,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,WAEXFXRVDQXREF,1,20,0.04963945159396964,0.2284756576365808,0.17883620604261108,18,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,WAZQAZKAZLXFMK,0,20,0.13342430542200778,0.10942115033935244,-0.024003155082655273,16,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,WBPYTXDJUQJLPQ,0,20,0.19667207425773442,0.16308169733729624,-0.0335903769204382,16,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,WDDPHFBMKLOVOX,1,20,0.1632564593645,0.49680489100052283,0.3335484316360227,19,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,WDFKMLRRRCGAKS,1,20,0.21867920665032892,0.29772294194578436,0.07904373529545543,17,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,WDJUZGPOPHTGOT,1,20,0.1919611645426456,0.41882396595109556,0.22686280140845,20,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,WOXKDUGGOYFFRN,0,20,0.16812644358383286,0.14588621701074023,-0.022240226573092627,15,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,XAGMUUZPGZWTRP,0,20,0.1449314831923068,0.11750231658475208,-0.027429166607554727,18,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,XBHBWNFJWIASRO,0,20,0.1838297193515406,0.15089979366771172,-0.032929925683828895,19,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,XQZXYNRDCRIARQ,0,20,0.09666568873740461,0.068960942640695,-0.027704746096709608,16,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,XSCGXQMFQXDFCW,1,20,0.10199567913349919,0.20171476575145114,0.09971908661795195,16,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,XXANNZJIZQTCBP,0,20,0.06207812862737638,0.040456394064978966,-0.021621734562397417,16,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,XZNUGFQTQHRASN,0,20,0.10502001424812768,0.07271521201043338,-0.03230480223769429,20,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,YPHMISFOHDHNIV,1,20,0.13276857914281726,0.20391532760690773,0.07114674846409046,16,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,YQNQNVDNTFHQSW,1,20,0.08915067989981708,0.2855303231526718,0.1963796432528547,17,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,YRWLZFXJFBZBEY,1,20,0.14234420103404305,0.2820704603088259,0.1397262592747829,15,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,YWJXCIXBAKGUKZ,0,20,0.17556499645687798,0.11863920331233149,-0.056925793144546474,20,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,ZEMIJUDPLILVNQ,0,20,0.07486980075125108,0.04820060231498253,-0.026669198436268554,17,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,ZPEIMTDSQAKGNT,1,20,0.158282467290648,0.28405204534480066,0.12576957805415268,16,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,ZZIALNLLNHEQPJ,0,20,0.18701352793968376,0.15698355414959583,-0.030029973790087906,16,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
